runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5487,599.944,0,0,333,333,333
1,5407,599.981,0,0,333,333,333
2,5367,599.935,0,0,333,333,333
3,5257,599.967,0,0,333,333,333
4,5492,599.851,0,0,333,333,333
5,5474,599.927,0,0,333,333,333
6,5357,599.967,0,0,333,333,333
7,5548,600.008,0,0,333,333,333
8,5421,599.927,0,0,333,333,333
9,5269,599.859,0,0,333,333,333
10,5503,599.78,0,0,333,333,333
11,6318,922.019,0,0,333,333,333
12,5364,599.993,0,0,333,333,333
13,5453,599.971,0,0,333,333,333
14,5468,600.025,0,0,333,333,333
15,5927,600.033,0,0,333,333,333
16,5496,599.96,0,0,333,333,333
17,5298,599.914,0,0,333,333,333
18,5390,599.963,0,0,333,333,333
19,5290,599.979,0,0,333,333,333
20,5304,599.974,0,0,333,333,333
21,5558,600.013,0,0,333,333,333
22,5332,599.913,0,0,333,333,333
23,5310,599.922,0,0,333,333,333
24,5254,599.99,0,0,333,333,333
25,5470,600.049,0,0,333,333,333
26,5434,599.939,0,0,333,333,333
27,5346,599.987,0,0,333,333,333
28,5603,599.909,0,0,333,333,333
29,5668,600.035,0,0,333,333,333
,,,28,,,
