runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5245,599.958,0,0,333,333,333
1,5252,599.966,0,0,333,333,333
2,5233,599.725,0,0,333,333,333
3,5145,600.001,0,0,333,333,333
4,5254,600.004,0,0,333,333,333
5,5378,599.89,0,0,333,333,333
6,5206,600.038,0,0,333,333,333
7,5351,599.858,0,0,333,333,333
8,5249,599.963,0,0,333,333,333
9,5165,599.849,0,0,333,333,333
10,5699,599.949,0,0,333,333,333
11,5847,913.058,0,0,333,333,333
12,5252,600.034,0,0,333,333,333
13,5521,599.874,0,0,333,333,333
14,5181,599.968,0,0,333,333,333
15,5243,600.004,0,0,333,333,333
16,5342,599.935,0,0,333,333,333
17,5189,600.002,0,0,333,333,333
18,5330,600.019,0,0,333,333,333
19,5409,599.997,0,0,333,333,333
20,5247,599.897,0,0,333,333,333
21,5321,599.974,0,0,333,333,333
22,5332,600.03,0,0,333,333,333
23,5308,599.884,0,0,333,333,333
24,5241,600.047,0,0,333,333,333
25,5440,599.915,0,0,333,333,333
26,5171,599.932,0,0,333,333,333
27,5320,599.996,0,0,333,333,333
28,5186,600.01,0,0,333,333,333
29,5613,599.948,0,0,333,333,333
,,,54,,,
