runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
0,5803,599.954,2,321,0,0,0.326634,0,0
1,5903,599.876,1,275,25.5,1,0,0,0
2,5800,600.01,2,321,0,0,0.326634,0,0
3,5839,599.951,2,321,0,0,0.326634,0,0
4,5710,600.001,2,321,0,0,0.326634,0,0
5,5768,599.925,2,321,0,0,0.326634,0,0
6,6010,600.029,1,312,14,1,0,0,0
7,5956,599.999,1,312,14,1,0,0,0
8,5933,599.944,2,321,0,0,0.326634,0,0
9,6092,599.955,1,312,14,1,0,0,0
10,5902,599.866,1,312,14,1,0,0,0
11,5891,600.006,2,321,0,0,0.326634,0,0
12,6134,599.897,1,312,14,1,0,0,0
13,5946,599.941,1,312,14,1,0,0,0
14,5772,600.017,2,321,0,0,0.326634,0,0
15,5746,600.029,2,321,0,0,0.326634,0,0
16,5829,599.866,2,321,0,0,0.326634,0,0
17,5852,599.992,2,321,0,0,0.326634,0,0
18,5916,599.915,2,321,0,0,0.326634,0,0
19,5930,600.025,1,312,14,1,0,0,0
20,5736,599.964,2,309,7.5,0.5,0.509891,0,0
21,5840,599.924,1,312,14,1,0,0,0
22,5862,599.982,2,321,0,0,0.326634,0,0
23,5819,599.974,2,321,0,0,0.326634,0,0
24,5842,599.97,2,321,0,0,0.326634,0,0
25,5897,599.938,1,312,14,1,0,0,0
26,5889,599.926,2,321,0,0,0.326634,0,0
27,5680,600.04,2,321,0,0,0.326634,0,0
28,6063,599.981,1,312,14,1,0,0,0
29,5967,599.92,1,312,14,1,0,0,0
0,6035,599.873,2,386,0,0,0.326634,0,1
1,5872,599.722,2,386,0,0,0.326634,0,1
2,5775,599.773,2,386,0,0,0.326634,0,1
3,6069,599.981,2,386,0,0,0.326634,0,1
4,5966,599.77,2,386,0,0,0.326634,0,1
5,6006,599.935,2,386,0,0,0.326634,0,1
6,6163,599.707,2,386,0,0,0.326634,0,1
7,5920,600.011,2,386,0,0,0.326634,0,1
8,6136,599.717,2,386,0,0,0.326634,0,1
9,5823,599.864,2,386,0,0,0.326634,0,1
10,5869,599.809,2,386,0,0,0.326634,0,1
11,6022,599.796,2,386,0,0,0.326634,0,1
12,5978,599.92,2,386,0,0,0.326634,0,1
13,5763,600.032,2,386,0,0,0.326634,0,1
14,5884,599.849,2,386,0,0,0.326634,0,1
15,6133,600.026,2,386,0,0,0.326634,0,1
16,6120,599.841,2,386,0,0,0.326634,0,1
17,6090,599.735,2,386,0,0,0.326634,0,1
18,6044,599.925,2,386,0,0,0.326634,0,1
19,5936,599.97,2,386,0,0,0.326634,0,1
20,6314,599.862,2,386,0,0,0.326634,0,1
21,6028,599.831,2,386,0,0,0.326634,0,1
22,6043,599.837,2,386,0,0,0.326634,0,1
23,5962,599.831,2,386,0,0,0.326634,0,1
24,5950,599.92,2,386,0,0,0.326634,0,1
25,6055,599.844,2,386,0,0,0.326634,0,1
26,5990,599.91,2,386,0,0,0.326634,0,1
27,5892,599.924,2,386,0,0,0.326634,0,1
28,5988,599.992,2,386,0,0,0.326634,0,1
29,6197,599.816,2,386,0,0,0.326634,0,1
0,5935,599.902,2,415,0,0,0.326634,0,10
1,5832,599.809,2,415,0,0,0.326634,0,10
2,5912,599.963,2,415,0,0,0.326634,0,10
3,6052,599.977,2,415,0,0,0.326634,0,10
4,5614,599.848,2,415,0,0,0.326634,0,10
5,5922,599.853,2,415,0,0,0.326634,0,10
6,5938,599.862,2,415,0,0,0.326634,0,10
7,6113,599.852,2,415,0,0,0.326634,0,10
8,5927,599.95,2,415,0,0,0.326634,0,10
9,6044,599.721,2,415,0,0,0.326634,0,10
10,5780,599.88,2,415,0,0,0.326634,0,10
11,6043,599.838,2,415,0,0,0.326634,0,10
12,5970,599.979,2,415,0,0,0.326634,0,10
13,5857,599.887,2,415,0,0,0.326634,0,10
14,6076,599.976,2,415,0,0,0.326634,0,10
15,6146,599.938,2,415,0,0,0.326634,0,10
16,5935,599.866,2,415,0,0,0.326634,0,10
17,5861,599.971,2,415,0,0,0.326634,0,10
18,6178,599.901,2,415,0,0,0.326634,0,10
19,5908,599.919,2,415,0,0,0.326634,0,10
20,5979,599.937,2,415,0,0,0.326634,0,10
21,5789,599.952,2,415,0,0,0.326634,0,10
22,5986,599.796,2,415,0,0,0.326634,0,10
23,6031,599.865,2,415,0,0,0.326634,0,10
