runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
11,4536,599.943,0,0,333,333,333,0,16
12,4531,599.845,0,0,333,333,333,0,16
13,4416,599.95,0,0,333,333,333,0,16
14,4410,599.803,0,0,333,333,333,0,16
15,4434,599.915,0,0,333,333,333,0,16
16,4491,599.894,0,0,333,333,333,0,16
17,4302,599.933,0,0,333,333,333,0,16
18,4599,599.988,0,0,333,333,333,0,16
19,4383,599.864,0,0,333,333,333,0,16
20,4611,599.768,0,0,333,333,333,0,16
21,4625,599.988,0,0,333,333,333,0,16
22,4376,599.903,0,0,333,333,333,0,16
23,4578,599.94,0,0,333,333,333,0,16
24,4359,599.855,0,0,333,333,333,0,16
25,4494,599.821,0,0,333,333,333,0,16
26,4355,600.036,0,0,333,333,333,0,16
27,4519,599.756,0,0,333,333,333,0,16
28,4310,600.017,0,0,333,333,333,0,16
29,4364,599.789,0,0,333,333,333,0,16
0,4636,599.923,0,0,333,333,333,0,17
1,4453,599.759,0,0,333,333,333,0,17
2,4460,599.919,0,0,333,333,333,0,17
3,4641,600.044,0,0,333,333,333,0,17
4,4546,599.827,0,0,333,333,333,0,17
5,4712,599.984,0,0,333,333,333,0,17
6,4402,599.808,0,0,333,333,333,0,17
7,4291,599.91,0,0,333,333,333,0,17
8,4568,599.9,0,0,333,333,333,0,17
9,4523,599.863,0,0,333,333,333,0,17
10,4473,599.796,0,0,333,333,333,0,17
11,4613,599.842,0,0,333,333,333,0,17
12,4380,599.855,0,0,333,333,333,0,17
13,4508,599.888,0,0,333,333,333,0,17
14,4339,599.997,0,0,333,333,333,0,17
15,4429,599.982,0,0,333,333,333,0,17
16,4593,599.761,0,0,333,333,333,0,17
17,4433,599.949,0,0,333,333,333,0,17
18,4519,599.859,0,0,333,333,333,0,17
19,4387,599.906,0,0,333,333,333,0,17
20,4589,599.962,0,0,333,333,333,0,17
21,4624,599.921,0,0,333,333,333,0,17
22,4632,599.819,0,0,333,333,333,0,17
23,4380,599.826,0,0,333,333,333,0,17
24,4355,599.902,0,0,333,333,333,0,17
25,4532,599.842,0,0,333,333,333,0,17
26,4305,600.047,0,0,333,333,333,0,17
27,4534,599.77,0,0,333,333,333,0,17
28,4326,599.958,0,0,333,333,333,0,17
29,4498,599.865,0,0,333,333,333,0,17
0,4877,599.911,0,0,333,333,333,0,18
1,4474,600.078,0,0,333,333,333,0,18
2,4500,600.004,0,0,333,333,333,0,18
3,4393,599.895,0,0,333,333,333,0,18
4,4513,599.959,0,0,333,333,333,0,18
5,4370,599.95,0,0,333,333,333,0,18
6,4427,599.947,0,0,333,333,333,0,18
7,4599,599.955,0,0,333,333,333,0,18
8,4632,600.003,0,0,333,333,333,0,18
9,4474,599.949,0,0,333,333,333,0,18
10,4455,600.024,0,0,333,333,333,0,18
11,4573,599.893,0,0,333,333,333,0,18
12,4512,599.989,0,0,333,333,333,0,18
13,4471,599.931,0,0,333,333,333,0,18
14,4522,599.992,0,0,333,333,333,0,18
15,4667,599.959,0,0,333,333,333,0,18
16,4481,599.9,0,0,333,333,333,0,18
17,4538,599.944,0,0,333,333,333,0,18
18,4303,600.017,0,0,333,333,333,0,18
19,4472,600.005,0,0,333,333,333,0,18
20,4488,599.926,0,0,333,333,333,0,18
21,4458,599.981,0,0,333,333,333,0,18
22,4401,599.922,0,0,333,333,333,0,18
23,4536,599.905,0,0,333,333,333,0,18
24,4665,600.083,0,0,333,333,333,0,18
25,4488,599.979,0,0,333,333,333,0,18
26,4643,599.899,0,0,333,333,333,0,18
27,4555,599.974,0,0,333,333,333,0,18
28,4398,600.02,0,0,333,333,333,0,18
29,4585,599.98,0,0,333,333,333,0,18
0,4470,599.979,0,0,333,333,333,0,19
1,4584,599.826,0,0,333,333,333,0,19
2,4485,599.973,1,24,13.4286,1,0,0,19
3,4323,599.989,0,0,333,333,333,0,19
4,4521,599.781,0,0,333,333,333,0,19
5,4359,599.958,0,0,333,333,333,0,19
6,4739,599.841,0,0,333,333,333,0,19
7,4564,599.917,0,0,333,333,333,0,19
8,4480,599.93,0,0,333,333,333,0,19
9,4444,599.904,0,0,333,333,333,0,19
10,4527,599.963,0,0,333,333,333,0,19
11,4543,599.664,0,0,333,333,333,0,19
12,4584,600,0,0,333,333,333,0,19
13,4556,599.916,0,0,333,333,333,0,19
14,4397,599.85,0,0,333,333,333,0,19
15,4435,599.867,0,0,333,333,333,0,19
16,4684,599.963,0,0,333,333,333,0,19
17,4821,599.737,0,0,333,333,333,0,19
18,4667,599.876,0,0,333,333,333,0,19
19,4604,599.958,0,0,333,333,333,0,19
20,4363,600.02,0,0,333,333,333,0,19
21,4694,599.765,0,0,333,333,333,0,19
22,4384,599.872,0,0,333,333,333,0,19
23,4458,599.978,0,0,333,333,333,0,19
24,4627,599.88,0,0,333,333,333,0,19
25,4568,599.738,0,0,333,333,333,0,19
26,4333,599.997,0,0,333,333,333,0,19
27,4601,599.913,0,0,333,333,333,0,19
28,4654,599.864,0,0,333,333,333,0,19
29,4459,599.858,0,0,333,333,333,0,19
0,4679,599.944,0,0,333,333,333,0,2
1,4436,600.001,0,0,333,333,333,0,2
2,4256,599.944,0,0,333,333,333,0,2
3,4382,600.028,0,0,333,333,333,0,2
4,4475,599.839,0,0,333,333,333,0,2
5,5083,600.011,0,0,333,333,333,0,2
6,4505,599.889,0,0,333,333,333,0,2
7,4416,600.064,0,0,333,333,333,0,2
8,4543,599.877,0,0,333,333,333,0,2
9,4534,600.046,0,0,333,333,333,0,2
10,4546,599.98,0,0,333,333,333,0,2
11,4535,599.843,0,0,333,333,333,0,2
12,4578,599.975,0,0,333,333,333,0,2
13,4588,599.928,0,0,333,333,333,0,2
14,4391,599.999,0,0,333,333,333,0,2
15,4284,599.977,0,0,333,333,333,0,2
16,4604,600.013,0,0,333,333,333,0,2
17,4428,600.013,0,0,333,333,333,0,2
18,4373,599.924,0,0,333,333,333,0,2
19,4314,599.982,0,0,333,333,333,0,2
20,4559,599.909,0,0,333,333,333,0,2
21,4582,599.991,0,0,333,333,333,0,2
22,4522,599.923,0,0,333,333,333,0,2
23,4492,599.93,0,0,333,333,333,0,2
24,4567,599.944,0,0,333,333,333,0,2
25,4568,599.875,0,0,333,333,333,0,2
26,4593,600.019,0,0,333,333,333,0,2
27,4573,599.954,0,0,333,333,333,0,2
28,4536,600.014,0,0,333,333,333,0,2
29,4371,599.904,0,0,333,333,333,0,2
0,4509,599.731,0,0,333,333,333,0,20
1,4563,599.919,0,0,333,333,333,0,20
2,4408,599.927,0,0,333,333,333,0,20
3,4587,599.979,0,0,333,333,333,0,20
4,4564,600.019,0,0,333,333,333,0,20
5,4314,599.863,0,0,333,333,333,0,20
6,4674,599.976,0,0,333,333,333,0,20
7,4708,599.766,0,0,333,333,333,0,20
8,4537,599.892,0,0,333,333,333,0,20
9,4614,599.798,0,0,333,333,333,0,20
10,4425,599.94,0,0,333,333,333,0,20
11,4487,599.935,0,0,333,333,333,0,20
12,4664,599.847,0,0,333,333,333,0,20
13,4770,599.916,0,0,333,333,333,0,20
14,4559,599.968,0,0,333,333,333,0,20
15,4523,599.936,0,0,333,333,333,0,20
16,4436,599.919,0,0,333,333,333,0,20
17,4621,599.692,0,0,333,333,333,0,20
18,4757,599.955,0,0,333,333,333,0,20
19,4619,599.974,0,0,333,333,333,0,20
20,4603,599.984,0,0,333,333,333,0,20
21,4689,599.955,0,0,333,333,333,0,20
22,4631,599.878,0,0,333,333,333,0,20
23,4621,599.907,0,0,333,333,333,0,20
24,4716,599.99,0,0,333,333,333,0,20
25,4414,599.744,0,0,333,333,333,0,20
26,4702,599.947,0,0,333,333,333,0,20
27,4618,599.876,0,0,333,333,333,0,20
28,4881,599.85,0,0,333,333,333,0,20
29,4551,599.945,0,0,333,333,333,0,20
0,4537,599.928,0,0,333,333,333,0,21
1,4519,599.783,0,0,333,333,333,0,21
2,4274,600.022,0,0,333,333,333,0,21
3,4541,599.811,0,0,333,333,333,0,21
4,4504,600.007,0,0,333,333,333,0,21
5,4733,599.871,0,0,333,333,333,0,21
6,4216,599.909,0,0,333,333,333,0,21
7,4454,599.881,0,0,333,333,333,0,21
8,4460,599.903,0,0,333,333,333,0,21
9,4559,599.931,0,0,333,333,333,0,21
10,4532,599.889,0,0,333,333,333,0,21
11,4494,599.991,0,0,333,333,333,0,21
12,4557,599.91,0,0,333,333,333,0,21
13,4494,599.898,0,0,333,333,333,0,21
14,4461,599.821,0,0,333,333,333,0,21
15,4521,599.91,0,0,333,333,333,0,21
16,4952,599.877,0,0,333,333,333,0,21
17,4815,599.881,0,0,333,333,333,0,21
18,4390,599.813,0,0,333,333,333,0,21
19,4466,599.826,0,0,333,333,333,0,21
20,4365,599.925,0,0,333,333,333,0,21
21,4548,599.846,0,0,333,333,333,0,21
22,4329,599.851,0,0,333,333,333,0,21
23,4629,599.827,0,0,333,333,333,0,21
24,4557,599.847,0,0,333,333,333,0,21
25,4474,599.752,0,0,333,333,333,0,21
26,4561,599.934,0,0,333,333,333,0,21
27,4303,599.84,0,0,333,333,333,0,21
28,4364,599.851,0,0,333,333,333,0,21
29,4679,599.886,0,0,333,333,333,0,21
0,4504,599.895,0,0,333,333,333,0,22
1,4433,599.918,0,0,333,333,333,0,22
2,4452,599.92,0,0,333,333,333,0,22
3,4561,600.046,0,0,333,333,333,0,22
4,4416,599.801,0,0,333,333,333,0,22
5,4627,599.85,0,0,333,333,333,0,22
6,4386,599.903,0,0,333,333,333,0,22
7,4633,599.848,0,0,333,333,333,0,22
8,4540,599.888,0,0,333,333,333,0,22
9,4417,599.91,0,0,333,333,333,0,22
10,4655,599.908,0,0,333,333,333,0,22
11,4598,599.923,0,0,333,333,333,0,22
12,4554,599.902,0,0,333,333,333,0,22
13,4456,599.919,0,0,333,333,333,0,22
14,4628,599.905,0,0,333,333,333,0,22
15,4460,599.812,0,0,333,333,333,0,22
16,4396,599.974,0,0,333,333,333,0,22
17,4607,599.869,0,0,333,333,333,0,22
18,4471,599.942,0,0,333,333,333,0,22
19,4396,599.833,0,0,333,333,333,0,22
20,4654,599.974,0,0,333,333,333,0,22
21,4519,599.915,0,0,333,333,333,0,22
22,4491,599.792,0,0,333,333,333,0,22
23,4455,599.91,0,0,333,333,333,0,22
24,4300,599.773,0,0,333,333,333,0,22
25,4587,600.004,0,0,333,333,333,0,22
26,4778,599.944,0,0,333,333,333,0,22
27,4439,599.888,0,0,333,333,333,0,22
28,4375,599.998,0,0,333,333,333,0,22
29,4417,599.854,0,0,333,333,333,0,22
0,4452,599.966,0,0,333,333,333,0,23
1,4389,599.736,0,0,333,333,333,0,23
2,4658,599.991,0,0,333,333,333,0,23
3,4467,599.948,0,0,333,333,333,0,23
4,4592,599.909,0,0,333,333,333,0,23
5,4551,599.888,0,0,333,333,333,0,23
6,4552,599.845,0,0,333,333,333,0,23
7,4521,599.961,0,0,333,333,333,0,23
8,4348,599.804,0,0,333,333,333,0,23
9,4296,599.816,0,0,333,333,333,0,23
10,4325,599.794,0,0,333,333,333,0,23
11,4584,599.959,0,0,333,333,333,0,23
12,4541,599.948,0,0,333,333,333,0,23
13,4305,599.944,0,0,333,333,333,0,23
14,4619,599.789,0,0,333,333,333,0,23
15,4476,599.929,0,0,333,333,333,0,23
16,4290,599.877,0,0,333,333,333,0,23
17,4526,599.914,0,0,333,333,333,0,23
18,4275,599.871,0,0,333,333,333,0,23
19,4407,599.814,0,0,333,333,333,0,23
20,4351,599.772,0,0,333,333,333,0,23
21,4570,599.791,0,0,333,333,333,0,23
22,4213,599.923,0,0,333,333,333,0,23
23,4469,599.817,0,0,333,333,333,0,23
24,4253,599.961,0,0,333,333,333,0,23
25,4372,599.844,0,0,333,333,333,0,23
26,4280,600,0,0,333,333,333,0,23
27,4407,599.864,0,0,333,333,333,0,23
28,4296,599.964,0,0,333,333,333,0,23
29,4511,599.962,0,0,333,333,333,0,23
0,5021,599.917,0,0,333,333,333,0,24
1,4574,599.944,0,0,333,333,333,0,24
2,4391,599.975,1,0,32.1373,1,0,0,24
3,4606,599.941,0,0,333,333,333,0,24
4,4562,599.815,0,0,333,333,333,0,24
5,4789,600.055,0,0,333,333,333,0,24
6,4786,599.893,0,0,333,333,333,0,24
7,4539,599.847,0,0,333,333,333,0,24
8,4441,599.931,0,0,333,333,333,0,24
9,4640,599.842,0,0,333,333,333,0,24
10,4731,599.841,0,0,333,333,333,0,24
11,4416,599.845,1,65,27.8889,0.666667,0,0,24
12,4687,599.893,0,0,333,333,333,0,24
13,4641,599.956,0,0,333,333,333,0,24
14,4470,599.852,0,0,333,333,333,0,24
15,4591,599.789,0,0,333,333,333,0,24
16,4542,599.96,0,0,333,333,333,0,24
17,4800,599.886,1,32,52.2963,1,0,0,24
18,4440,599.885,0,0,333,333,333,0,24
19,4378,599.836,0,0,333,333,333,0,24
20,4765,599.907,0,0,333,333,333,0,24
21,4511,600.073,0,0,333,333,333,0,24
22,4661,599.73,0,0,333,333,333,0,24
23,4631,599.941,0,0,333,333,333,0,24
24,4757,599.984,0,0,333,333,333,0,24
25,4469,599.849,0,0,333,333,333,0,24
26,4702,599.966,1,66,11.4444,1,0,0,24
27,4620,599.759,0,0,333,333,333,0,24
28,4417,600.028,0,0,333,333,333,0,24
29,4662,599.828,0,0,333,333,333,0,24
0,4686,599.954,0,0,333,333,333,0,25
1,4390,599.736,1,15,62.6667,1,0,0,25
2,4726,599.865,0,0,333,333,333,0,25
3,4610,599.802,0,0,333,333,333,0,25
4,4418,599.857,0,0,333,333,333,0,25
5,4619,599.783,0,0,333,333,333,0,25
6,4418,600.038,0,0,333,333,333,0,25
7,4560,599.812,0,0,333,333,333,0,25
8,4374,599.846,0,0,333,333,333,0,25
9,4412,599.878,0,0,333,333,333,0,25
10,4700,600.022,0,0,333,333,333,0,25
11,4675,599.92,0,0,333,333,333,0,25
12,4537,599.824,0,0,333,333,333,0,25
13,4722,599.919,1,20,62.625,1,0,0,25
14,4508,599.754,0,0,333,333,333,0,25
15,4479,599.92,1,0,62.75,1,0,0,25
16,4347,599.934,0,0,333,333,333,0,25
17,4324,599.814,1,24,62.75,1,0,0,25
18,4542,599.805,0,0,333,333,333,0,25
19,4606,600.008,0,0,333,333,333,0,25
20,4621,599.782,0,0,333,333,333,0,25
21,4545,599.874,1,5,62.7273,1,0,0,25
22,4620,599.807,0,0,333,333,333,0,25
23,4586,599.954,0,0,333,333,333,0,25
24,4812,599.863,0,0,333,333,333,0,25
25,4598,599.754,0,0,333,333,333,0,25
26,4998,599.898,0,0,333,333,333,0,25
27,4487,599.935,0,0,333,333,333,0,25
28,4681,599.871,0,0,333,333,333,0,25
29,4581,599.879,0,0,333,333,333,0,25
0,4548,599.985,0,0,333,333,333,0,26
1,4249,599.971,0,0,333,333,333,0,26
2,4313,600.009,0,0,333,333,333,0,26
3,4505,599.907,0,0,333,333,333,0,26
4,4436,599.908,0,0,333,333,333,0,26
5,4255,600.045,0,0,333,333,333,0,26
6,4842,599.95,0,0,333,333,333,0,26
7,4468,599.9,0,0,333,333,333,0,26
8,4686,600.027,0,0,333,333,333,0,26
9,4382,599.992,0,0,333,333,333,0,26
10,4513,599.883,0,0,333,333,333,0,26
11,4471,600.069,0,0,333,333,333,0,26
12,4552,599.928,0,0,333,333,333,0,26
13,4355,599.95,0,0,333,333,333,0,26
14,4688,599.986,0,0,333,333,333,0,26
15,4435,600.024,0,0,333,333,333,0,26
16,4528,599.883,0,0,333,333,333,0,26
17,4312,600.036,0,0,333,333,333,0,26
18,4413,599.885,0,0,333,333,333,0,26
19,4982,600.055,0,0,333,333,333,0,26
20,4514,599.885,0,0,333,333,333,0,26
21,4405,600.045,0,0,333,333,333,0,26
22,4417,599.86,0,0,333,333,333,0,26
23,4517,600.05,0,0,333,333,333,0,26
24,4215,599.858,0,0,333,333,333,0,26
25,4609,599.97,0,0,333,333,333,0,26
26,4224,600.022,0,0,333,333,333,0,26
27,4404,599.994,0,0,333,333,333,0,26
