runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
22,4374,599.973,0,0,333,333,333,0,1
23,4415,600.02,1,55,59.8333,1,0,0,1
24,4568,599.801,0,0,333,333,333,0,1
25,4599,599.993,0,0,333,333,333,0,1
26,4470,599.849,1,55,59.8333,1,0,0,1
27,4255,599.906,2,61,23.9444,0.833333,0.509891,0,1
28,4471,599.897,1,20,59.9583,1,0,0,1
29,4470,599.797,1,0,59.9804,1,0,0,1
0,4534,599.983,1,105,10.75,1,0,0,10
1,4369,599.924,2,83,24.4444,0.833333,0.509891,0,10
2,4437,600.003,1,48,26.2424,1,0,0,10
3,4537,600.005,0,0,333,333,333,0,10
4,4409,600.027,3,50,27.7551,0.714286,0.5994,0,10
5,4731,599.861,1,55,41.5417,1,0,0,10
6,4638,600.031,1,70,41.4667,1,0,0,10
7,4457,599.938,1,60,41.5238,1,0,0,10
8,4651,600.01,1,48,56.8571,1,0,0,10
9,4528,599.867,1,72,56,1,0,0,10
10,4442,600.018,1,52,56.8333,1,0,0,10
11,4585,599.951,1,108,25.3333,1,0,0,10
12,4486,599.887,1,40,41.5758,1,0,0,10
13,4545,600.057,1,105,10.75,1,0,0,10
14,4595,599.974,1,40,56.8889,1,0,0,10
15,4516,599.854,0,0,333,333,333,0,10
16,4364,600.026,1,30,41.5897,1,0,0,10
17,4324,600.003,1,102,25.8333,1,0,0,10
18,4422,599.864,0,0,333,333,333,0,10
19,4465,600.026,1,76,46,1,0,0,10
20,4469,599.998,1,98,10.8,1,0,0,10
21,4293,599.99,1,0,56.9605,1,0,0,10
22,4288,599.936,2,27,28.6429,0.928571,0.509891,0,10
23,4359,600.054,2,71,30.5417,0.833333,0.509891,0,10
24,4694,599.935,0,0,333,333,333,0,10
25,4468,599.907,1,65,41.5,1,0,0,10
26,4360,600.053,1,54,26.2333,1,0,0,10
27,4625,599.868,1,119,10.5,1,0,0,10
28,4368,600.065,1,98,10.8,1,0,0,10
29,4335,599.947,1,70,41.4667,1,0,0,10
0,4668,599.968,0,0,333,333,333,0,11
1,4531,599.996,0,0,333,333,333,0,11
2,4666,599.84,0,0,333,333,333,0,11
3,4582,599.835,0,0,333,333,333,0,11
4,4731,599.906,0,0,333,333,333,0,11
5,4663,599.809,0,0,333,333,333,0,11
6,4592,599.933,0,0,333,333,333,0,11
7,4530,600.007,0,0,333,333,333,0,11
8,4584,599.791,0,0,333,333,333,0,11
9,4660,599.757,0,0,333,333,333,0,11
10,4749,599.678,0,0,333,333,333,0,11
11,4633,599.946,1,24,10.6667,1,0,0,11
12,4559,600.039,0,0,333,333,333,0,11
13,4528,599.781,0,0,333,333,333,0,11
14,4763,599.817,0,0,333,333,333,0,11
15,4831,599.794,0,0,333,333,333,0,11
16,4594,599.848,0,0,333,333,333,0,11
17,4475,600.001,0,0,333,333,333,0,11
18,4867,599.838,0,0,333,333,333,0,11
19,4510,599.889,0,0,333,333,333,0,11
20,4515,599.998,0,0,333,333,333,0,11
21,4335,599.751,0,0,333,333,333,0,11
22,4706,599.907,0,0,333,333,333,0,11
23,4642,599.915,0,0,333,333,333,0,11
24,4185,599.819,0,0,333,333,333,0,11
25,4663,599.878,0,0,333,333,333,0,11
26,4508,599.876,0,0,333,333,333,0,11
27,4433,599.98,0,0,333,333,333,0,11
28,4613,599.907,0,0,333,333,333,0,11
29,4664,599.914,0,0,333,333,333,0,11
0,4494,599.798,2,57,64.625,0.9375,0.509891,0,12
1,4480,599.9,0,0,333,333,333,0,12
2,4615,599.997,0,0,333,333,333,0,12
3,4494,599.834,0,0,333,333,333,0,12
4,4673,599.877,1,120,83.4286,1,0,0,12
5,4728,599.97,0,0,333,333,333,0,12
6,4791,599.842,0,0,333,333,333,0,12
7,4605,599.996,0,0,333,333,333,0,12
8,4611,599.739,0,0,333,333,333,0,12
9,4521,600.041,1,140,83.1111,1,0,0,12
10,4592,599.7,1,148,82,1,0,0,12
11,4648,599.975,2,107,57.8148,0.888889,0.509891,0,12
12,4881,599.904,1,128,83.3333,1,0,0,12
13,4679,599.81,0,0,333,333,333,0,12
14,4658,599.936,1,66,83.7576,1,0,0,12
15,4374,599.733,1,74,82.6667,1,0,0,12
16,4646,599.793,1,56,83.8333,1,0,0,12
17,4565,600.006,1,99,83.6364,1,0,0,12
18,4543,599.932,1,124,83.3846,1,0,0,12
19,4575,599.767,1,96,83.6667,1,0,0,12
20,4586,600.009,0,0,333,333,333,0,12
21,4519,599.935,1,160,79,1,0,0,12
22,4558,600.005,1,0,83.9059,1,0,0,12
23,4471,599.736,0,0,333,333,333,0,12
24,4648,599.894,0,0,333,333,333,0,12
25,4416,599.789,0,0,333,333,333,0,12
26,4415,599.991,2,72,63.25,0.777778,0.509891,0,12
27,4795,599.823,0,0,333,333,333,0,12
28,4570,599.878,1,144,83,1,0,0,12
29,4562,600.031,2,91,45.7857,0.928571,0.509891,0,12
0,4541,599.915,1,40,65,1,0,0,13
1,4540,599.883,1,70,333,333,0,0,13
2,4620,599.884,1,95,333,333,0,0,13
3,4379,599.877,1,44,65,1,0,0,13
4,4519,599.749,1,56,65,1,0,0,13
5,4548,599.823,1,95,333,333,0,0,13
6,4473,599.95,1,60,65,1,0,0,13
7,4498,599.73,1,95,333,333,0,0,13
8,4578,599.951,1,48,65,1,0,0,13
9,4579,599.791,1,85,333,333,0,0,13
10,4545,599.853,0,0,333,333,333,0,13
11,4654,599.889,1,85,333,333,0,0,13
12,4564,600.028,1,85,333,333,0,0,13
13,4546,599.874,1,56,65,1,0,0,13
14,4696,599.863,1,72,65,1,0,0,13
15,4874,599.786,1,68,65,1,0,0,13
16,4624,599.966,1,52,65,1,0,0,13
17,4458,599.9,1,60,65,1,0,0,13
18,4540,599.93,2,20,41.3636,1,inf,0,13
19,4527,599.965,1,52,65,1,0,0,13
20,4498,599.869,1,16,65,1,0,0,13
21,4505,599.855,1,70,333,333,0,0,13
22,4318,599.897,2,27,36.9,1,inf,0,13
23,4522,599.902,1,48,65,1,0,0,13
24,4523,600.038,1,45,333,333,0,0,13
25,4490,599.834,1,0,65,1,0,0,13
26,4432,599.877,2,43,36.6818,1,inf,0,13
27,4571,599.986,0,0,333,333,333,0,13
28,4631,599.758,1,80,333,333,0,0,13
29,4576,599.865,1,56,65,1,0,0,13
0,4583,599.956,0,0,333,333,333,0,14
1,4549,599.987,0,0,333,333,333,0,14
2,4635,599.807,0,0,333,333,333,0,14
3,4995,599.859,0,0,333,333,333,0,14
4,4433,599.88,0,0,333,333,333,0,14
5,4749,599.946,0,0,333,333,333,0,14
6,4772,599.909,0,0,333,333,333,0,14
7,4587,599.977,0,0,333,333,333,0,14
8,4585,599.911,0,0,333,333,333,0,14
9,4616,599.881,0,0,333,333,333,0,14
10,4597,599.773,0,0,333,333,333,0,14
11,4590,599.772,0,0,333,333,333,0,14
12,4784,600.06,0,0,333,333,333,0,14
13,4565,599.818,0,0,333,333,333,0,14
14,4628,599.874,0,0,333,333,333,0,14
15,4496,599.855,0,0,333,333,333,0,14
16,4565,599.835,0,0,333,333,333,0,14
17,4632,599.826,0,0,333,333,333,0,14
18,4545,599.879,0,0,333,333,333,0,14
19,4535,600.034,0,0,333,333,333,0,14
20,4445,599.857,0,0,333,333,333,0,14
21,4395,599.869,0,0,333,333,333,0,14
22,4502,599.909,0,0,333,333,333,0,14
23,4618,599.967,0,0,333,333,333,0,14
24,4486,599.732,0,0,333,333,333,0,14
25,4556,600.021,0,0,333,333,333,0,14
26,4625,599.954,0,0,333,333,333,0,14
27,4535,599.955,0,0,333,333,333,0,14
28,4496,599.848,1,0,10.5,1,0,0,14
29,4520,599.906,0,0,333,333,333,0,14
0,4503,599.924,0,0,333,333,333,0,15
1,4544,599.848,0,0,333,333,333,0,15
2,4568,599.936,1,0,333,333,0,0,15
3,4427,599.755,1,120,333,333,0,0,15
4,4422,599.994,1,80,64,1,0,0,15
5,4480,599.836,1,90,333,333,0,0,15
6,4410,599.981,2,72,23.25,1,inf,0,15
7,4441,599.765,0,0,333,333,333,0,15
8,4490,599.825,0,0,333,333,333,0,15
9,4461,599.98,1,48,64,1,0,0,15
10,4476,599.889,1,21,64,1,0,0,15
11,4359,599.85,1,85,64,1,0,0,15
12,4493,599.806,0,0,333,333,333,0,15
13,4505,599.967,1,144,333,333,0,0,15
14,4624,599.784,1,105,64,1,0,0,15
15,4388,599.906,1,0,64,1,0,0,15
16,4595,599.811,0,0,333,333,333,0,15
17,4457,599.917,1,80,64,1,0,0,15
18,4508,599.963,0,0,333,333,333,0,15
19,4509,599.95,0,0,333,333,333,0,15
20,4360,599.985,2,67,23.3409,1,inf,0,15
21,4341,599.805,1,85,64,1,0,0,15
22,4549,599.777,0,0,333,333,333,0,15
23,4478,599.858,0,0,333,333,333,0,15
24,4201,599.868,0,0,333,333,333,0,15
25,4389,600.056,1,100,64,1,0,0,15
26,4487,599.809,0,0,333,333,333,0,15
27,4083,599.893,0,0,333,333,333,0,15
28,4534,599.927,1,126,333,333,0,0,15
29,4463,599.638,1,60,64,1,0,0,15
0,4483,600.001,1,40,8.88889,1,0,0,16
1,4387,599.858,1,16,61.9545,1,0,0,16
2,4528,599.872,1,18,61.95,1,0,0,16
3,4696,599.815,0,0,333,333,333,0,16
4,4587,600.006,1,48,8.85714,1,0,0,16
5,4853,599.755,2,41,34.0833,0.833333,0.509891,0,16
6,4390,599.774,1,10,61.9643,1,0,0,16
7,4475,599.988,1,33,61.875,1,0,0,16
8,4548,599.771,0,0,333,333,333,0,16
9,4578,599.984,1,12,61.9615,1,0,0,16
10,4540,599.853,2,8,48,0.909091,0.509891,0,16
11,4681,599.883,0,0,333,333,333,0,16
12,4395,599.831,1,24,61.9091,1,0,0,16
13,4534,599.945,1,48,8.85714,1,0,0,16
14,4766,599.939,1,52,8.83333,1,0,0,16
15,4504,599.681,1,64,8.66667,1,0,0,16
16,4458,599.786,1,33,61.875,1,0,0,16
17,4616,600.004,1,68,8.5,1,0,0,16
18,4629,599.896,1,28,8.91667,1,0,0,16
19,4605,599.838,0,0,333,333,333,0,16
20,4610,599.87,1,33,61.875,1,0,0,16
21,4669,599.917,1,9,61.9667,1,0,0,16
22,4539,599.847,1,14,61.9333,1,0,0,16
23,4560,599.774,1,30,61.875,1,0,0,16
24,4483,599.939,1,0,61.9474,1,0,0,16
25,4561,599.796,1,52,8.83333,1,0,0,16
26,4435,600.031,1,18,61.9231,1,0,0,16
27,4435,599.838,0,0,333,333,333,0,16
28,4634,599.893,1,20,61.9444,1,0,0,16
29,4524,599.748,0,0,333,333,333,0,16
0,4680,599.836,1,10,52.8333,1,0,0,17
1,4592,600.028,1,5,52.8929,1,0,0,17
2,4546,599.805,1,10,52.7857,1,0,0,17
3,4685,599.95,1,42,6.4,1,0,0,17
4,4554,599.95,1,28,52.4,1,0,0,17
5,4529,599.919,1,8,52.8636,1,0,0,17
6,4514,599.953,1,11,52.8125,1,0,0,17
7,4483,599.813,0,0,333,333,333,0,17
8,4555,599.855,1,14,52.7,1,0,0,17
9,4502,599.843,1,4,52.9,1,0,0,17
10,4715,599.939,1,26,52.5,1,0,0,17
11,4489,599.815,1,4,52.9,1,0,0,17
12,4330,600.002,3,1,21.6316,0.894737,0.5994,0,17
13,4619,599.851,1,39,6.5,1,0,0,17
14,4838,599.825,1,26,52.5,1,0,0,17
15,4618,599.896,2,6,37.1282,0.923077,0.509891,0,17
16,4716,599.884,0,0,333,333,333,0,17
17,4605,599.79,1,12,52.7857,1,0,0,17
18,4935,599.899,1,34,50,1,0,0,17
19,4594,599.948,1,13,52.75,1,0,0,17
20,4659,600.031,0,0,333,333,333,0,17
21,4540,599.658,0,0,333,333,333,0,17
22,4771,599.958,1,36,48,1,0,0,17
23,4610,599.728,1,11,52.8125,1,0,0,17
24,4792,599.751,1,24,52.5714,1,0,0,17
25,4456,599.937,0,0,333,333,333,0,17
26,4723,599.919,1,0,52.9211,1,0,0,17
27,4602,599.835,0,0,333,333,333,0,17
28,4432,599.875,0,0,333,333,333,0,17
29,4517,599.904,0,0,333,333,333,0,17
0,4634,599.87,2,27,22.8611,0.888889,0.509891,0,18
1,4603,599.988,0,0,333,333,333,0,18
2,4547,599.852,1,70,11,1,0,0,18
3,4432,599.972,1,54,35.75,1,0,0,18
4,4513,599.983,1,50,60,1,0,0,18
5,4417,599.72,2,47,10,0.857143,0.509891,0,18
6,4436,599.874,0,0,333,333,333,0,18
7,4612,600.008,2,4,43.6667,0.923077,0.509891,0,18
8,4587,599.85,0,0,333,333,333,0,18
9,4512,599.95,0,0,333,333,333,0,18
10,4446,600.006,0,0,333,333,333,0,18
11,4692,599.885,0,0,333,333,333,0,18
12,4874,600.02,0,0,333,333,333,0,18
13,4613,599.906,0,0,333,333,333,0,18
14,4428,599.752,1,44,56.6667,1,0,0,18
15,4608,599.881,1,63,11.25,1,0,0,18
16,4574,599.756,0,0,333,333,333,0,18
17,4652,599.839,0,0,333,333,333,0,18
18,4715,600.046,1,28,11.6667,1,0,0,18
19,4547,599.811,0,0,333,333,333,0,18
20,4559,599.932,0,0,333,333,333,0,18
21,4656,599.804,0,0,333,333,333,0,18
22,4451,599.778,0,0,333,333,333,0,18
23,4470,599.746,0,0,333,333,333,0,18
24,4351,599.81,3,20,22.0682,0.818182,0.5994,0,18
25,4588,599.841,0,0,333,333,333,0,18
26,4551,599.876,0,0,333,333,333,0,18
27,4573,599.891,0,0,333,333,333,0,18
28,4601,599.884,0,0,333,333,333,0,18
29,4549,599.782,1,54,35.75,1,0,0,18
0,4361,599.881,1,0,63.9412,1,0,0,19
1,4560,599.911,2,41,30.7429,0.857143,0.509891,0,19
2,4458,599.955,2,19,45.5385,0.923077,0.509891,0,19
3,4489,599.911,0,0,333,333,333,0,19
4,4376,599.971,0,0,333,333,333,0,19
5,4526,599.76,0,0,333,333,333,0,19
6,4717,600.037,1,40,63.8889,1,0,0,19
7,4626,599.712,2,50,35.45,0.8,0.509891,0,19
8,4560,599.861,1,5,63.9375,1,0,0,19
9,4474,599.991,1,96,10,1,0,0,19
10,4519,599.899,1,65,63.75,1,0,0,19
11,4420,599.851,1,28,63.95,1,0,0,19
12,4226,599.818,0,0,333,333,333,0,19
13,4284,599.858,2,14,36.7679,0.928571,0.509891,0,19
14,4741,599.769,1,15,63.9286,1,0,0,19
15,4447,599.766,1,55,63.8333,1,0,0,19
16,4556,600.02,2,48,27.375,0.875,0.509891,0,19
17,4267,599.812,2,7,45.6875,0.9375,0.509891,0,19
18,4284,600.056,1,48,10.8889,1,0,0,19
19,4582,599.822,0,0,333,333,333,0,19
20,4533,599.973,1,24,63.95,1,0,0,19
21,4664,599.73,1,48,10.8889,1,0,0,19
22,4581,599.932,0,0,333,333,333,0,19
23,4476,599.814,1,10,63.9333,1,0,0,19
24,4526,599.808,0,0,333,333,333,0,19
25,4512,599.972,1,40,63.9286,1,0,0,19
26,4351,599.921,1,30,63.9091,1,0,0,19
27,4861,599.77,1,22,63.9583,1,0,0,19
28,4474,600.023,1,40,63.8889,1,0,0,19
29,4658,599.801,1,45,63.875,1,0,0,19
0,4676,599.878,0,0,333,333,333,0,2
1,4571,599.978,0,0,333,333,333,0,2
2,4446,600.005,0,0,333,333,333,0,2
3,4582,599.793,0,0,333,333,333,0,2
4,4380,599.866,2,54,12.6364,0.909091,0.49717,0,2
5,4508,599.958,0,0,333,333,333,0,2
6,4462,599.811,0,0,333,333,333,0,2
7,4592,599.858,0,0,333,333,333,0,2
8,4555,599.799,1,78,45.5833,1,0,0,2
9,4655,599.892,0,0,333,333,333,0,2
10,4582,599.928,0,0,333,333,333,0,2
11,4532,599.941,1,28,29.8718,1,0,0,2
12,4353,599.987,2,6,13.1176,0.941176,0.49717,0,2
13,4669,599.852,0,0,333,333,333,0,2
14,4431,599.963,0,0,333,333,333,0,2
15,4886,599.873,0,0,333,333,333,0,2
16,4572,599.847,1,60,61.6667,1,0,0,2
17,4609,599.876,0,0,333,333,333,0,2
18,4460,599.908,0,0,333,333,333,0,2
19,4628,599.918,0,0,333,333,333,0,2
20,4545,599.947,1,12,45.8889,1,0,0,2
21,4635,599.828,0,0,333,333,333,0,2
22,4428,599.826,0,0,333,333,333,0,2
23,4641,599.73,0,0,333,333,333,0,2
24,4771,599.728,0,0,333,333,333,0,2
25,4590,600.068,0,0,333,333,333,0,2
26,4526,599.796,0,0,333,333,333,0,2
27,4647,599.893,0,0,333,333,333,0,2
28,4499,599.894,1,70,29.7619,1,0,0,2
29,4587,599.981,1,120,13.1667,1,0,0,2
0,4466,599.882,1,0,49.9706,1,0,0,20
1,4606,599.94,1,80,9,1,0,0,20
2,4402,600.018,1,11,49.9583,1,0,0,20
3,4687,599.79,1,32,49.8889,1,0,0,20
4,4541,599.946,2,83,0.5,0.5,0.488066,0,20
5,4786,599.827,0,0,333,333,333,0,20
6,4827,599.777,0,0,333,333,333,0,20
7,4400,599.858,1,0,9.94118,1,0,0,20
8,4588,599.955,0,0,333,333,333,0,20
9,4620,599.652,0,0,333,333,333,0,20
10,4524,599.943,0,0,333,333,333,0,20
11,4637,599.958,1,75,9.5,1,0,0,20
12,4713,599.79,0,0,333,333,333,0,20
13,4605,599.863,1,50,9.85714,1,0,0,20
14,4659,599.881,3,43,17.3571,0.75,0.599401,0,20
15,4447,599.922,1,20,49.9167,1,0,0,20
16,4612,599.799,1,5,9.9375,1,0,0,20
17,4431,599.968,0,0,333,333,333,0,20
18,4303,599.978,1,44,49.8333,1,0,0,20
19,4625,599.799,0,0,333,333,333,0,20
20,4589,599.875,1,8,49.9333,1,0,0,20
21,4345,599.982,3,32,8.41667,0.833333,0.5994,0,20
22,4405,599.751,2,55,27.625,0.75,0.509891,0,20
23,4657,599.77,0,0,333,333,333,0,20
24,4629,599.989,0,0,333,333,333,0,20
25,4437,599.871,1,28,49.9,1,0,0,20
26,4627,599.89,0,0,333,333,333,0,20
27,4842,599.837,0,0,333,333,333,0,20
28,4620,599.992,0,0,333,333,333,0,20
29,4531,599.927,0,0,333,333,333,0,20
0,4532,599.834,1,128,333,333,0,0,21
1,4658,599.889,1,128,333,333,0,0,21
2,4676,599.854,1,30,58,1,0,0,21
3,4699,599.803,0,0,333,333,333,0,21
4,4506,599.955,1,32,333,333,0,0,21
5,4684,599.87,0,0,333,333,333,0,21
6,4761,599.793,1,104,333,333,0,0,21
7,4676,599.918,1,136,333,333,0,0,21
8,4530,599.736,1,77,58,1,0,0,21
9,4609,599.928,0,0,333,333,333,0,21
10,4642,599.838,0,0,333,333,333,0,21
11,4709,599.93,1,136,333,333,0,0,21
12,4850,599.869,0,0,333,333,333,0,21
13,4599,599.716,0,0,333,333,333,0,21
14,4380,599.987,1,84,58,1,0,0,21
15,4595,599.971,0,0,333,333,333,0,21
16,4620,599.781,0,0,333,333,333,0,21
17,4641,599.869,1,36,58,1,0,0,21
18,4810,599.916,0,0,333,333,333,0,21
19,4630,599.851,1,64,333,333,0,0,21
20,4573,599.979,1,30,58,1,0,0,21
21,4732,599.794,1,112,333,333,0,0,21
22,4621,599.993,1,96,333,333,0,0,21
23,4594,599.769,1,63,58,1,0,0,21
24,4584,599.987,0,0,333,333,333,0,21
25,4582,599.946,2,61,27,1,inf,0,21
26,4558,599.949,0,0,333,333,333,0,21
27,4279,599.973,3,13,22.4375,0.95,-inf,0,21
28,4688,599.925,1,0,58,1,0,0,21
29,4607,599.797,1,120,333,333,0,0,21
0,4647,599.956,0,0,333,333,333,0,22
1,4801,599.959,1,70,63.625,1,0,0,22
2,4440,599.891,1,112,12.25,1,0,0,22
3,4563,599.759,0,0,333,333,333,0,22
4,4714,599.904,0,0,333,333,333,0,22
5,4791,599.859,0,0,333,333,333,0,22
6,4480,599.89,1,105,63,1,0,0,22
7,4476,599.701,1,70,63.625,1,0,0,22
8,4682,599.985,0,0,333,333,333,0,22
9,4606,599.938,0,0,333,333,333,0,22
10,4578,599.758,0,0,333,333,333,0,22
11,4542,599.897,0,0,333,333,333,0,22
12,4500,599.828,0,0,333,333,333,0,22
13,4732,599.957,0,0,333,333,333,0,22
14,4443,599.897,0,0,333,333,333,0,22
15,4577,599.923,1,119,55,1,0,0,22
16,4702,599.699,1,24,63.8929,1,0,0,22
17,4662,600.05,1,70,63.625,1,0,0,22
18,4535,599.656,1,3,63.9647,1,0,0,22
19,4650,599.932,0,0,333,333,333,0,22
20,4631,599.994,2,127,8,0.666667,0.488066,0,22
21,4575,600.053,0,0,333,333,333,0,22
22,4593,599.79,2,3,53.1,0.944444,0.509891,0,22
23,4526,599.92,1,60,63.8125,1,0,0,22
24,4561,599.799,1,77,63.5714,1,0,0,22
25,4648,599.834,1,105,63,1,0,0,22
26,4615,599.911,0,0,333,333,333,0,22
27,4367,599.777,1,55,63.8571,1,0,0,22
28,4515,599.995,1,49,63.7273,1,0,0,22
29,4721,599.944,0,0,333,333,333,0,22
0,4350,599.932,2,28,31.7727,1,inf,0,23
1,4480,599.766,1,95,333,333,0,0,23
2,4386,600.031,1,21,56,1,0,0,23
3,4455,599.734,2,93,5,1,0.346129,0,23
4,4336,599.885,1,28,56,1,0,0,23
5,4391,599.89,1,21,56,1,0,0,23
6,4573,599.817,1,18,56,1,0,0,23
7,4421,599.852,1,33,56,1,0,0,23
8,4348,599.931,1,38,56,1,0,0,23
9,4371,599.902,2,2,24.2667,1,inf,0,23
10,4515,599.834,1,60,56,1,0,0,23
11,4573,599.948,0,0,333,333,333,0,23
12,4231,599.861,1,64,56,1,0,0,23
13,4387,599.924,1,8,56,1,0,0,23
14,4544,599.839,2,38,23.9394,1,inf,0,23
15,4522,599.932,0,0,333,333,333,0,23
16,4437,599.891,1,9,56,1,0,0,23
17,4514,600.01,0,0,333,333,333,0,23
18,4603,599.814,1,60,333,333,0,0,23
19,4564,599.953,1,21,56,1,0,0,23
20,4414,599.881,1,33,56,1,0,0,23
21,4336,599.952,1,21,56,1,0,0,23
22,4241,599.804,3,10,26.4222,0.888889,-inf,0,23
23,4355,599.742,1,2,56,1,0,0,23
24,4662,599.758,1,21,56,1,0,0,23
25,4535,599.932,0,0,333,333,333,0,23
26,4484,599.952,1,56,56,1,0,0,23
27,4473,599.91,0,0,333,333,333,0,23
28,4508,599.916,1,90,333,333,0,0,23
29,4289,599.806,1,15,56,1,0,0,23
0,4696,599.946,1,144,333,333,0,0,24
1,4585,599.854,1,0,63,1,0,0,24
2,4443,599.799,1,0,63,1,0,0,24
3,4421,599.921,1,48,63,1,0,0,24
4,4465,599.908,0,0,333,333,333,0,24
5,4727,599.978,1,64,333,333,0,0,24
6,4520,599.814,1,0,63,1,0,0,24
7,4572,599.866,1,49,63,1,0,0,24
8,4595,599.775,1,119,63,1,0,0,24
9,4468,599.76,1,64,333,333,0,0,24
10,4513,599.804,1,56,63,1,0,0,24
11,4401,599.858,2,104,35,1,inf,0,24
12,4464,599.999,1,42,63,1,0,0,24
13,4611,599.849,1,98,63,1,0,0,24
14,4422,599.908,1,120,333,333,0,0,24
15,4409,599.954,1,42,63,1,0,0,24
16,4456,599.859,1,96,333,333,0,0,24
17,4499,599.789,0,0,333,333,333,0,24
18,4554,599.952,1,49,63,1,0,0,24
19,4532,599.854,1,104,333,333,0,0,24
20,4482,599.84,2,29,27.4167,1,inf,0,24
21,4688,600.019,0,0,333,333,333,0,24
22,4548,599.694,0,0,333,333,333,0,24
23,4364,600.028,1,7,63,1,0,0,24
24,4537,599.835,1,84,63,1,0,0,24
25,4512,599.845,0,0,333,333,333,0,24
26,4551,599.962,1,49,63,1,0,0,24
27,4529,599.972,0,0,333,333,333,0,24
28,4469,599.933,2,28,44.7333,1,inf,0,24
29,4547,599.701,0,0,333,333,333,0,24
0,4542,599.994,0,0,333,333,333,0,25
1,4564,599.718,0,0,333,333,333,0,25
2,4613,599.883,0,0,333,333,333,0,25
3,4596,599.775,0,0,333,333,333,0,25
4,4544,599.83,0,0,333,333,333,0,25
5,4249,599.848,0,0,333,333,333,0,25
6,4421,599.846,0,0,333,333,333,0,25
7,4427,599.898,0,0,333,333,333,0,25
8,4532,599.792,0,0,333,333,333,0,25
9,4494,599.875,0,0,333,333,333,0,25
10,4609,599.81,0,0,333,333,333,0,25
11,4394,599.711,0,0,333,333,333,0,25
12,4724,599.896,0,0,333,333,333,0,25
13,4587,599.971,0,0,333,333,333,0,25
14,4633,599.865,0,0,333,333,333,0,25
15,4379,599.765,0,0,333,333,333,0,25
16,4485,599.976,0,0,333,333,333,0,25
17,4619,599.877,0,0,333,333,333,0,25
18,4567,599.799,0,0,333,333,333,0,25
19,4487,599.762,0,0,333,333,333,0,25
20,4504,599.915,0,0,333,333,333,0,25
21,4685,600.032,0,0,333,333,333,0,25
22,4414,599.703,0,0,333,333,333,0,25
23,4481,599.862,0,0,333,333,333,0,25
24,4860,599.946,0,0,333,333,333,0,25
25,4667,599.813,0,0,333,333,333,0,25
26,4497,599.895,0,0,333,333,333,0,25
27,4503,599.928,0,0,333,333,333,0,25
28,4444,599.838,0,0,333,333,333,0,25
29,4520,599.796,0,0,333,333,333,0,25
0,4539,599.88,0,0,333,333,333,0,26
