runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
1,3799,599.968,0,0,333,333,333,0,16
2,3795,599.74,0,0,333,333,333,0,16
3,3728,600.046,0,0,333,333,333,0,16
4,3825,599.806,0,0,333,333,333,0,16
5,3988,599.972,0,0,333,333,333,0,16
6,3815,599.925,0,0,333,333,333,0,16
7,3772,599.832,0,0,333,333,333,0,16
8,3869,599.928,0,0,333,333,333,0,16
9,3916,600.001,0,0,333,333,333,0,16
10,3835,599.929,0,0,333,333,333,0,16
11,3745,599.84,0,0,333,333,333,0,16
12,3743,599.795,0,0,333,333,333,0,16
13,3801,599.975,0,0,333,333,333,0,16
14,3766,599.954,0,0,333,333,333,0,16
15,3836,599.766,0,0,333,333,333,0,16
16,4058,599.953,0,0,333,333,333,0,16
17,3953,599.98,0,0,333,333,333,0,16
18,3671,599.862,1,36,61.8571,1,0,0,16
19,3826,599.967,0,0,333,333,333,0,16
20,3847,599.729,0,0,333,333,333,0,16
21,3800,600.036,0,0,333,333,333,0,16
22,3800,599.782,0,0,333,333,333,0,16
23,3834,599.934,0,0,333,333,333,0,16
24,3613,599.8,0,0,333,333,333,0,16
25,3902,599.686,0,0,333,333,333,0,16
26,3701,599.805,0,0,333,333,333,0,16
27,4020,599.921,0,0,333,333,333,0,16
28,3794,599.984,0,0,333,333,333,0,16
29,3913,599.755,0,0,333,333,333,0,16
0,3800,599.882,1,48,6,1,0,0,17
1,3977,599.985,0,0,333,333,333,0,17
2,3846,599.96,0,0,333,333,333,0,17
3,3623,599.844,1,24,52.5714,1,0,0,17
4,3737,599.99,1,45,6.25,1,0,0,17
5,3948,599.944,1,0,52.8571,1,0,0,17
6,3746,599.877,1,14,52.7,1,0,0,17
7,3964,599.955,0,0,333,333,333,0,17
8,4079,599.817,0,0,333,333,333,0,17
9,3882,599.962,0,0,333,333,333,0,17
10,3953,600.012,0,0,333,333,333,0,17
11,4107,599.916,0,0,333,333,333,0,17
12,3682,599.766,0,0,333,333,333,0,17
13,4011,599.888,0,0,333,333,333,0,17
14,4025,600.027,1,30,52.25,1,0,0,17
15,3783,599.875,0,0,333,333,333,0,17
16,4018,599.945,1,45,6.25,1,0,0,17
17,3779,599.786,0,0,333,333,333,0,17
18,3740,599.956,0,0,333,333,333,0,17
19,3723,599.778,1,28,52.4,1,0,0,17
20,3946,599.888,1,12,52.7857,1,0,0,17
21,3805,599.895,0,0,333,333,333,0,17
22,3656,599.78,1,30,52.25,1,0,0,17
23,3959,599.843,0,0,333,333,333,0,17
24,3954,599.772,0,0,333,333,333,0,17
25,3911,599.638,0,0,333,333,333,0,17
26,3653,599.889,1,8,52.8636,1,0,0,17
27,4071,599.858,0,0,333,333,333,0,17
28,3776,599.88,1,33,6.625,1,0,0,17
29,4027,599.805,0,0,333,333,333,0,17
0,3924,600.067,0,0,333,333,333,0,18
1,3921,599.792,0,0,333,333,333,0,18
2,3922,599.928,0,0,333,333,333,0,18
3,3831,599.799,0,0,333,333,333,0,18
4,3885,599.932,0,0,333,333,333,0,18
5,3921,599.966,0,0,333,333,333,0,18
6,3870,599.892,0,0,333,333,333,0,18
7,3896,599.964,0,0,333,333,333,0,18
8,3880,599.773,0,0,333,333,333,0,18
9,3861,600,0,0,333,333,333,0,18
10,3877,599.8,0,0,333,333,333,0,18
11,3856,599.987,0,0,333,333,333,0,18
12,3853,599.895,0,0,333,333,333,0,18
13,4264,599.943,0,0,333,333,333,0,18
14,4039,599.931,0,0,333,333,333,0,18
15,3786,599.85,0,0,333,333,333,0,18
16,3809,599.858,0,0,333,333,333,0,18
17,3898,599.832,0,0,333,333,333,0,18
18,3839,599.962,0,0,333,333,333,0,18
19,3903,599.896,0,0,333,333,333,0,18
20,3934,599.906,0,0,333,333,333,0,18
21,3827,600.027,0,0,333,333,333,0,18
22,3844,599.825,0,0,333,333,333,0,18
23,3880,599.896,0,0,333,333,333,0,18
24,3772,599.819,0,0,333,333,333,0,18
25,3911,599.563,0,0,333,333,333,0,18
26,3826,600.012,0,0,333,333,333,0,18
27,3988,599.748,0,0,333,333,333,0,18
28,3805,599.95,0,0,333,333,333,0,18
29,3863,599.838,0,0,333,333,333,0,18
0,3615,600.086,0,0,333,333,333,0,19
1,3965,599.739,0,0,333,333,333,0,19
2,3755,600.003,0,0,333,333,333,0,19
3,3687,599.887,0,0,333,333,333,0,19
4,3701,599.883,0,0,333,333,333,0,19
5,4366,599.831,0,0,333,333,333,0,19
6,3795,599.923,0,0,333,333,333,0,19
7,3859,599.75,0,0,333,333,333,0,19
8,3984,600.008,0,0,333,333,333,0,19
9,3667,599.962,2,83,18.3333,0.666667,0.509891,0,19
10,3787,599.79,0,0,333,333,333,0,19
11,3807,600.068,0,0,333,333,333,0,19
12,3576,599.767,0,0,333,333,333,0,19
13,3942,599.792,0,0,333,333,333,0,19
14,3860,599.978,2,28,41.525,0.875,0.509891,0,19
15,3805,600.016,0,0,333,333,333,0,19
16,3664,599.85,1,27,63.9583,1,0,0,19
17,3972,599.927,0,0,333,333,333,0,19
18,3670,599.965,1,30,10.9167,1,0,0,19
19,3775,599.718,0,0,333,333,333,0,19
20,3877,599.906,0,0,333,333,333,0,19
21,3737,600.082,0,0,333,333,333,0,19
22,4143,599.785,0,0,333,333,333,0,19
23,3862,599.811,0,0,333,333,333,0,19
24,4079,599.848,0,0,333,333,333,0,19
25,3793,599.698,0,0,333,333,333,0,19
26,4050,599.905,0,0,333,333,333,0,19
27,3791,599.936,0,0,333,333,333,0,19
28,3810,599.95,0,0,333,333,333,0,19
29,3799,599.843,0,0,333,333,333,0,19
0,3906,599.998,0,0,333,333,333,0,2
1,3881,599.933,0,0,333,333,333,0,2
2,3986,599.783,0,0,333,333,333,0,2
3,4060,599.898,0,0,333,333,333,0,2
4,3808,599.839,0,0,333,333,333,0,2
5,3935,599.961,0,0,333,333,333,0,2
6,4228,599.921,0,0,333,333,333,0,2
7,3836,599.879,0,0,333,333,333,0,2
8,3775,599.895,0,0,333,333,333,0,2
9,4024,600.01,0,0,333,333,333,0,2
10,3940,599.785,0,0,333,333,333,0,2
11,3870,600.069,0,0,333,333,333,0,2
12,3500,599.757,0,0,333,333,333,0,2
13,3766,599.936,0,0,333,333,333,0,2
14,3769,599.843,0,0,333,333,333,0,2
15,3826,599.929,0,0,333,333,333,0,2
16,3850,600.039,0,0,333,333,333,0,2
17,3929,599.752,0,0,333,333,333,0,2
18,3881,599.969,0,0,333,333,333,0,2
19,3906,599.877,0,0,333,333,333,0,2
20,3798,599.868,0,0,333,333,333,0,2
21,3863,600.06,0,0,333,333,333,0,2
22,4194,599.706,0,0,333,333,333,0,2
23,3959,599.954,0,0,333,333,333,0,2
24,3847,599.895,0,0,333,333,333,0,2
25,3880,599.585,0,0,333,333,333,0,2
26,3768,599.799,0,0,333,333,333,0,2
27,3965,599.851,0,0,333,333,333,0,2
28,3904,599.902,0,0,333,333,333,0,2
29,3973,599.988,0,0,333,333,333,0,2
0,3959,599.878,0,0,333,333,333,0,20
1,4085,599.966,0,0,333,333,333,0,20
2,3854,600.004,0,0,333,333,333,0,20
3,3905,599.784,0,0,333,333,333,0,20
4,3927,600.023,0,0,333,333,333,0,20
5,3878,599.806,0,0,333,333,333,0,20
6,3750,599.888,0,0,333,333,333,0,20
7,3832,599.866,0,0,333,333,333,0,20
8,3654,599.997,0,0,333,333,333,0,20
9,3872,599.835,0,0,333,333,333,0,20
10,3835,600.028,0,0,333,333,333,0,20
11,3767,599.844,0,0,333,333,333,0,20
12,3977,599.952,0,0,333,333,333,0,20
13,3949,599.952,0,0,333,333,333,0,20
14,3793,599.926,0,0,333,333,333,0,20
15,3803,599.872,0,0,333,333,333,0,20
16,3970,599.856,0,0,333,333,333,0,20
17,3746,599.929,0,0,333,333,333,0,20
18,3900,599.866,0,0,333,333,333,0,20
19,3849,599.953,1,45,9.875,1,0,0,20
20,4026,599.712,0,0,333,333,333,0,20
21,3787,600.045,0,0,333,333,333,0,20
22,3638,599.807,1,60,9.8,1,0,0,20
23,3969,599.915,0,0,333,333,333,0,20
24,3871,599.887,0,0,333,333,333,0,20
25,3794,599.825,0,0,333,333,333,0,20
26,3957,599.884,0,0,333,333,333,0,20
27,3928,599.765,0,0,333,333,333,0,20
28,3834,600.018,0,0,333,333,333,0,20
29,3971,599.742,0,0,333,333,333,0,20
0,4115,600.071,0,0,333,333,333,0,21
1,3769,599.861,0,0,333,333,333,0,21
2,3939,599.828,0,0,333,333,333,0,21
3,3943,599.753,0,0,333,333,333,0,21
4,3952,599.968,0,0,333,333,333,0,21
5,4427,599.911,0,0,333,333,333,0,21
6,4323,599.972,0,0,333,333,333,0,21
7,3879,600.025,0,0,333,333,333,0,21
8,4238,599.942,0,0,333,333,333,0,21
9,3897,599.871,0,0,333,333,333,0,21
10,3955,599.813,0,0,333,333,333,0,21
11,3845,600.031,0,0,333,333,333,0,21
12,3785,599.865,0,0,333,333,333,0,21
13,3819,599.901,1,160,333,333,0,0,21
14,3870,599.875,0,0,333,333,333,0,21
15,4153,599.929,1,120,333,333,0,0,21
16,3795,599.915,0,0,333,333,333,0,21
17,3909,600.025,0,0,333,333,333,0,21
18,4205,599.907,0,0,333,333,333,0,21
19,4229,599.797,0,0,333,333,333,0,21
20,3827,599.893,0,0,333,333,333,0,21
21,4068,600.036,0,0,333,333,333,0,21
22,4014,599.756,0,0,333,333,333,0,21
23,3840,599.889,0,0,333,333,333,0,21
24,4217,599.972,0,0,333,333,333,0,21
25,3766,599.724,1,32,58,1,0,0,21
26,4017,599.817,0,0,333,333,333,0,21
27,3774,600.021,0,0,333,333,333,0,21
28,3896,599.916,0,0,333,333,333,0,21
29,3964,599.834,0,0,333,333,333,0,21
0,3992,599.928,0,0,333,333,333,0,22
1,3817,600.034,0,0,333,333,333,0,22
2,3959,599.791,0,0,333,333,333,0,22
3,3867,599.885,0,0,333,333,333,0,22
4,3937,599.904,0,0,333,333,333,0,22
5,3947,600.017,0,0,333,333,333,0,22
6,3943,599.946,0,0,333,333,333,0,22
7,3928,599.801,0,0,333,333,333,0,22
8,3851,599.996,0,0,333,333,333,0,22
9,3899,599.956,0,0,333,333,333,0,22
10,4258,599.921,0,0,333,333,333,0,22
11,3860,600.008,0,0,333,333,333,0,22
12,4048,599.814,0,0,333,333,333,0,22
13,3776,600.067,0,0,333,333,333,0,22
14,4036,599.862,0,0,333,333,333,0,22
15,3814,600.033,0,0,333,333,333,0,22
16,4194,599.837,0,0,333,333,333,0,22
17,3908,599.924,0,0,333,333,333,0,22
18,4159,599.819,0,0,333,333,333,0,22
19,3998,600.037,0,0,333,333,333,0,22
20,3870,599.96,0,0,333,333,333,0,22
21,4174,599.828,0,0,333,333,333,0,22
22,3863,599.923,0,0,333,333,333,0,22
23,4040,599.975,0,0,333,333,333,0,22
24,3896,599.877,0,0,333,333,333,0,22
25,3890,599.529,0,0,333,333,333,0,22
26,3755,599.939,0,0,333,333,333,0,22
27,4091,599.899,0,0,333,333,333,0,22
28,3889,599.945,0,0,333,333,333,0,22
29,3878,599.793,0,0,333,333,333,0,22
0,3618,600.01,0,0,333,333,333,0,23
1,3715,599.827,0,0,333,333,333,0,23
2,3574,599.874,1,48,56,1,0,0,23
3,3696,599.868,0,0,333,333,333,0,23
4,3765,599.906,0,0,333,333,333,0,23
5,3704,599.839,0,0,333,333,333,0,23
6,3758,599.788,0,0,333,333,333,0,23
7,3639,600.114,0,0,333,333,333,0,23
8,3610,599.775,0,0,333,333,333,0,23
9,3721,600.004,0,0,333,333,333,0,23
10,3707,599.894,1,90,333,333,0,0,23
11,3636,599.896,0,0,333,333,333,0,23
12,3581,599.819,0,0,333,333,333,0,23
13,3847,599.833,0,0,333,333,333,0,23
14,3977,599.934,0,0,333,333,333,0,23
15,3610,599.865,0,0,333,333,333,0,23
16,3593,599.891,0,0,333,333,333,0,23
17,3770,599.825,1,100,333,333,0,0,23
18,3796,599.886,0,0,333,333,333,0,23
19,3677,599.837,0,0,333,333,333,0,23
20,3751,599.852,0,0,333,333,333,0,23
21,3689,599.892,0,0,333,333,333,0,23
22,3770,599.867,0,0,333,333,333,0,23
23,3629,599.883,1,48,56,1,0,0,23
24,3689,599.781,0,0,333,333,333,0,23
25,3596,599.66,2,46,37.6667,1,inf,0,23
26,3785,600.045,0,0,333,333,333,0,23
27,3818,599.786,0,0,333,333,333,0,23
28,3626,600.015,1,18,56,1,0,0,23
29,3730,599.794,0,0,333,333,333,0,23
0,3897,599.888,0,0,333,333,333,0,24
1,3816,599.891,2,95,11.2857,1,inf,0,24
2,3777,600,0,0,333,333,333,0,24
3,3808,599.847,0,0,333,333,333,0,24
4,3876,599.856,0,0,333,333,333,0,24
5,3999,599.976,0,0,333,333,333,0,24
6,3821,599.899,0,0,333,333,333,0,24
7,3918,599.864,0,0,333,333,333,0,24
8,3701,599.909,0,0,333,333,333,0,24
9,3827,599.927,0,0,333,333,333,0,24
10,4249,599.996,0,0,333,333,333,0,24
11,3819,599.87,0,0,333,333,333,0,24
12,3655,599.891,0,0,333,333,333,0,24
13,3769,599.989,0,0,333,333,333,0,24
14,3761,599.97,0,0,333,333,333,0,24
15,3802,599.887,0,0,333,333,333,0,24
16,4382,600.01,0,0,333,333,333,0,24
17,3855,599.743,0,0,333,333,333,0,24
18,3906,599.957,0,0,333,333,333,0,24
19,3883,599.896,0,0,333,333,333,0,24
20,3867,599.82,0,0,333,333,333,0,24
21,3832,599.94,0,0,333,333,333,0,24
22,3585,599.974,0,0,333,333,333,0,24
23,3872,599.994,0,0,333,333,333,0,24
24,3903,599.748,0,0,333,333,333,0,24
25,3869,599.786,0,0,333,333,333,0,24
26,3657,599.875,0,0,333,333,333,0,24
27,3876,599.817,0,0,333,333,333,0,24
28,3859,599.957,0,0,333,333,333,0,24
29,3847,599.861,0,0,333,333,333,0,24
0,3901,599.883,0,0,333,333,333,0,25
1,3784,600.044,0,0,333,333,333,0,25
2,3770,599.724,0,0,333,333,333,0,25
3,3848,599.839,0,0,333,333,333,0,25
4,3806,599.978,0,0,333,333,333,0,25
5,4100,599.887,0,0,333,333,333,0,25
6,3905,599.891,0,0,333,333,333,0,25
7,3855,599.979,0,0,333,333,333,0,25
8,3824,599.863,0,0,333,333,333,0,25
9,3911,599.828,0,0,333,333,333,0,25
10,3837,599.861,0,0,333,333,333,0,25
11,3834,599.833,0,0,333,333,333,0,25
12,3805,599.875,0,0,333,333,333,0,25
13,3697,599.927,0,0,333,333,333,0,25
14,3818,599.839,0,0,333,333,333,0,25
15,3811,599.969,0,0,333,333,333,0,25
16,3794,599.919,0,0,333,333,333,0,25
17,3722,600.025,0,0,333,333,333,0,25
18,3788,599.881,0,0,333,333,333,0,25
19,3865,599.812,0,0,333,333,333,0,25
20,3874,599.865,0,0,333,333,333,0,25
21,3822,599.85,0,0,333,333,333,0,25
22,3897,599.882,0,0,333,333,333,0,25
23,3754,599.932,0,0,333,333,333,0,25
24,3839,599.925,0,0,333,333,333,0,25
25,3760,599.918,0,0,333,333,333,0,25
26,3889,599.848,0,0,333,333,333,0,25
27,3691,599.985,0,0,333,333,333,0,25
28,3726,599.858,0,0,333,333,333,0,25
29,3825,599.79,0,0,333,333,333,0,25
0,3676,599.991,0,0,333,333,333,0,26
1,3775,599.806,0,0,333,333,333,0,26
2,3697,599.899,0,0,333,333,333,0,26
3,3817,599.788,0,0,333,333,333,0,26
4,3845,599.986,0,0,333,333,333,0,26
5,3716,599.921,0,0,333,333,333,0,26
6,3776,599.981,0,0,333,333,333,0,26
7,3838,599.747,0,0,333,333,333,0,26
8,3704,599.847,0,0,333,333,333,0,26
9,3801,599.944,0,0,333,333,333,0,26
10,3649,599.936,0,0,333,333,333,0,26
11,3942,599.829,0,0,333,333,333,0,26
12,3872,599.773,0,0,333,333,333,0,26
13,4080,599.755,0,0,333,333,333,0,26
14,3942,599.88,0,0,333,333,333,0,26
15,3764,599.884,0,0,333,333,333,0,26
16,3731,599.847,0,0,333,333,333,0,26
17,3708,599.819,0,0,333,333,333,0,26
18,3815,599.679,0,0,333,333,333,0,26
19,3812,599.885,0,0,333,333,333,0,26
20,3771,600.124,0,0,333,333,333,0,26
21,3754,599.729,0,0,333,333,333,0,26
22,3732,599.823,0,0,333,333,333,0,26
23,3812,599.826,0,0,333,333,333,0,26
24,3960,599.759,0,0,333,333,333,0,26
25,3781,599.954,0,0,333,333,333,0,26
