runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
0,3807,599.932,0,0,333,333,333,0,0
1,3652,599.944,0,0,333,333,333,0,0
2,3627,600.026,0,0,333,333,333,0,0
3,3731,599.87,0,0,333,333,333,0,0
4,3753,600.053,0,0,333,333,333,0,0
5,3773,599.952,0,0,333,333,333,0,0
6,3547,599.954,0,0,333,333,333,0,0
7,3803,599.986,0,0,333,333,333,0,0
8,3721,599.923,0,0,333,333,333,0,0
9,4033,600.081,0,0,333,333,333,0,0
10,3819,599.934,0,0,333,333,333,0,0
11,3643,599.935,0,0,333,333,333,0,0
12,3545,600.039,0,0,333,333,333,0,0
13,3766,600.013,0,0,333,333,333,0,0
14,3559,599.893,0,0,333,333,333,0,0
15,3710,599.919,0,0,333,333,333,0,0
16,3827,600.086,0,0,333,333,333,0,0
17,3793,599.87,0,0,333,333,333,0,0
18,3765,600.02,0,0,333,333,333,0,0
19,3631,599.964,0,0,333,333,333,0,0
20,3837,599.935,0,0,333,333,333,0,0
21,3591,599.906,0,0,333,333,333,0,0
22,3816,600.066,0,0,333,333,333,0,0
23,3790,599.928,0,0,333,333,333,0,0
24,3568,599.968,0,0,333,333,333,0,0
25,3810,599.932,0,0,333,333,333,0,0
26,3762,600.086,0,0,333,333,333,0,0
27,3896,599.962,0,0,333,333,333,0,0
28,3766,599.901,0,0,333,333,333,0,0
29,3828,599.967,0,0,333,333,333,0,0
0,3841,599.96,0,0,333,333,333,0,1
1,3805,599.965,0,0,333,333,333,0,1
2,3617,599.948,0,0,333,333,333,0,1
3,3734,600.059,0,0,333,333,333,0,1
4,3603,599.972,0,0,333,333,333,0,1
5,3728,599.91,0,0,333,333,333,0,1
6,3897,600.054,0,0,333,333,333,0,1
7,3703,599.989,0,0,333,333,333,0,1
8,3719,599.855,0,0,333,333,333,0,1
9,3951,600.031,0,0,333,333,333,0,1
10,3661,599.995,0,0,333,333,333,0,1
11,3645,599.823,0,0,333,333,333,0,1
12,3596,600.031,0,0,333,333,333,0,1
13,3527,599.999,0,0,333,333,333,0,1
14,3600,599.957,0,0,333,333,333,0,1
15,3703,599.985,0,0,333,333,333,0,1
16,3777,599.863,0,0,333,333,333,0,1
17,3844,600.027,0,0,333,333,333,0,1
18,3957,599.965,0,0,333,333,333,0,1
19,3694,599.979,0,0,333,333,333,0,1
20,3887,600.02,0,0,333,333,333,0,1
21,3858,599.93,0,0,333,333,333,0,1
22,3859,600.033,0,0,333,333,333,0,1
23,4079,599.854,0,0,333,333,333,0,1
24,3830,600.014,0,0,333,333,333,0,1
25,3808,600.046,0,0,333,333,333,0,1
26,3813,599.931,0,0,333,333,333,0,1
27,3681,600.028,0,0,333,333,333,0,1
28,4066,599.927,0,0,333,333,333,0,1
29,3811,599.88,0,0,333,333,333,0,1
0,3801,599.973,0,0,333,333,333,0,10
1,3643,599.91,0,0,333,333,333,0,10
2,3691,599.954,0,0,333,333,333,0,10
3,3790,599.99,0,0,333,333,333,0,10
4,4051,599.936,0,0,333,333,333,0,10
5,3628,600.118,0,0,333,333,333,0,10
6,3656,599.93,0,0,333,333,333,0,10
7,3932,599.911,0,0,333,333,333,0,10
8,3917,600.052,0,0,333,333,333,0,10
9,4217,599.867,0,0,333,333,333,0,10
10,3868,599.969,0,0,333,333,333,0,10
11,3825,600.092,0,0,333,333,333,0,10
12,3833,599.837,0,0,333,333,333,0,10
13,3885,600.117,0,0,333,333,333,0,10
14,3822,599.834,0,0,333,333,333,0,10
15,3900,600.064,0,0,333,333,333,0,10
16,3922,600.042,0,0,333,333,333,0,10
17,3891,599.899,0,0,333,333,333,0,10
18,3732,599.954,0,0,333,333,333,0,10
19,3689,600.021,0,0,333,333,333,0,10
20,3638,599.992,0,0,333,333,333,0,10
21,3959,599.962,0,0,333,333,333,0,10
22,3973,599.967,0,0,333,333,333,0,10
23,3836,599.961,0,0,333,333,333,0,10
24,3886,599.968,0,0,333,333,333,0,10
25,3685,599.946,0,0,333,333,333,0,10
26,3887,599.968,0,0,333,333,333,0,10
27,3907,599.952,0,0,333,333,333,0,10
28,3937,599.946,0,0,333,333,333,0,10
29,3904,599.941,0,0,333,333,333,0,10
0,3798,599.955,0,0,333,333,333,0,11
1,3856,599.993,0,0,333,333,333,0,11
2,3718,599.898,0,0,333,333,333,0,11
3,3870,599.9,0,0,333,333,333,0,11
4,3799,599.847,0,0,333,333,333,0,11
5,3768,599.822,0,0,333,333,333,0,11
6,3665,599.912,0,0,333,333,333,0,11
7,3862,599.78,0,0,333,333,333,0,11
8,3730,599.899,0,0,333,333,333,0,11
9,3647,599.966,0,0,333,333,333,0,11
10,4100,599.845,0,0,333,333,333,0,11
11,3894,599.938,0,0,333,333,333,0,11
12,3914,599.947,0,0,333,333,333,0,11
13,3952,599.819,0,0,333,333,333,0,11
14,3812,599.92,0,0,333,333,333,0,11
15,3919,599.886,0,0,333,333,333,0,11
16,3609,599.89,0,0,333,333,333,0,11
17,3639,599.923,0,0,333,333,333,0,11
18,3702,599.762,0,0,333,333,333,0,11
19,4165,599.797,0,0,333,333,333,0,11
20,3837,599.753,0,0,333,333,333,0,11
21,3795,599.841,0,0,333,333,333,0,11
22,3930,599.972,0,0,333,333,333,0,11
23,3701,599.913,0,0,333,333,333,0,11
24,3717,599.883,0,0,333,333,333,0,11
25,3686,599.759,0,0,333,333,333,0,11
26,3906,599.975,0,0,333,333,333,0,11
27,3686,599.873,0,0,333,333,333,0,11
28,3762,599.821,0,0,333,333,333,0,11
29,3826,600.007,0,0,333,333,333,0,11
0,3952,599.925,0,0,333,333,333,0,12
1,3865,599.996,0,0,333,333,333,0,12
2,3734,600.018,0,0,333,333,333,0,12
3,3775,599.703,0,0,333,333,333,0,12
4,4042,600.066,0,0,333,333,333,0,12
5,4150,599.742,0,0,333,333,333,0,12
6,3682,600.045,0,0,333,333,333,0,12
7,3950,599.901,0,0,333,333,333,0,12
8,3967,599.795,0,0,333,333,333,0,12
9,3955,599.975,0,0,333,333,333,0,12
10,3680,599.883,0,0,333,333,333,0,12
11,3678,599.868,0,0,333,333,333,0,12
12,4118,599.949,0,0,333,333,333,0,12
13,3905,599.899,0,0,333,333,333,0,12
14,3742,599.849,0,0,333,333,333,0,12
15,3901,599.899,0,0,333,333,333,0,12
16,3828,599.973,0,0,333,333,333,0,12
17,3629,599.958,0,0,333,333,333,0,12
18,3779,599.721,0,0,333,333,333,0,12
19,3809,599.929,0,0,333,333,333,0,12
20,3675,599.964,0,0,333,333,333,0,12
21,3876,599.911,0,0,333,333,333,0,12
22,3684,600,0,0,333,333,333,0,12
23,3772,599.82,0,0,333,333,333,0,12
24,3879,600.003,0,0,333,333,333,0,12
25,3833,599.872,0,0,333,333,333,0,12
26,3876,600.009,0,0,333,333,333,0,12
27,3837,599.799,0,0,333,333,333,0,12
28,3926,599.918,0,0,333,333,333,0,12
29,3611,599.898,0,0,333,333,333,0,12
0,3574,599.907,0,0,333,333,333,0,13
1,3723,599.834,0,0,333,333,333,0,13
2,3723,599.896,0,0,333,333,333,0,13
3,3690,599.829,0,0,333,333,333,0,13
4,3852,600.006,0,0,333,333,333,0,13
5,3739,599.777,0,0,333,333,333,0,13
6,3542,599.812,0,0,333,333,333,0,13
7,3876,600.018,0,0,333,333,333,0,13
8,3641,599.921,0,0,333,333,333,0,13
9,3625,599.782,0,0,333,333,333,0,13
10,3909,599.955,0,0,333,333,333,0,13
11,3729,599.873,0,0,333,333,333,0,13
12,3848,599.849,0,0,333,333,333,0,13
13,3697,600.038,0,0,333,333,333,0,13
14,3715,599.751,0,0,333,333,333,0,13
15,3790,599.926,0,0,333,333,333,0,13
16,3593,599.965,0,0,333,333,333,0,13
17,3743,599.824,0,0,333,333,333,0,13
18,3875,599.825,0,0,333,333,333,0,13
19,3813,600.014,0,0,333,333,333,0,13
20,3687,599.805,0,0,333,333,333,0,13
21,3756,599.715,0,0,333,333,333,0,13
22,3800,599.946,0,0,333,333,333,0,13
23,3520,599.903,0,0,333,333,333,0,13
24,3598,599.948,0,0,333,333,333,0,13
25,3701,599.895,0,0,333,333,333,0,13
26,3693,599.952,0,0,333,333,333,0,13
27,3818,599.931,0,0,333,333,333,0,13
28,3739,599.824,0,0,333,333,333,0,13
29,3705,599.784,0,0,333,333,333,0,13
0,3613,599.834,0,0,333,333,333,0,14
1,3557,599.983,0,0,333,333,333,0,14
2,3586,600,0,0,333,333,333,0,14
3,3740,599.799,0,0,333,333,333,0,14
4,3907,600.002,0,0,333,333,333,0,14
5,3725,599.941,0,0,333,333,333,0,14
6,3551,599.935,0,0,333,333,333,0,14
7,3627,599.731,0,0,333,333,333,0,14
8,3811,599.977,0,0,333,333,333,0,14
9,3843,599.964,0,0,333,333,333,0,14
10,3745,599.977,0,0,333,333,333,0,14
11,3711,599.826,0,0,333,333,333,0,14
12,3519,599.957,0,0,333,333,333,0,14
13,3580,599.977,0,0,333,333,333,0,14
14,3804,599.947,0,0,333,333,333,0,14
15,3732,599.879,0,0,333,333,333,0,14
16,3659,599.837,0,0,333,333,333,0,14
17,3796,599.796,0,0,333,333,333,0,14
18,3770,599.932,0,0,333,333,333,0,14
19,3841,599.619,0,0,333,333,333,0,14
20,3756,599.996,0,0,333,333,333,0,14
21,3706,599.826,0,0,333,333,333,0,14
22,3827,599.905,0,0,333,333,333,0,14
23,3949,599.809,0,0,333,333,333,0,14
24,3562,599.899,0,0,333,333,333,0,14
25,3645,600.078,0,0,333,333,333,0,14
26,3726,599.849,0,0,333,333,333,0,14
27,3761,599.832,0,0,333,333,333,0,14
28,3729,599.837,0,0,333,333,333,0,14
29,3785,599.708,0,0,333,333,333,0,14
0,3847,599.971,0,0,333,333,333,0,15
1,3845,599.859,0,0,333,333,333,0,15
2,3736,599.911,0,0,333,333,333,0,15
3,3972,599.853,0,0,333,333,333,0,15
4,3645,599.811,0,0,333,333,333,0,15
5,3865,599.963,0,0,333,333,333,0,15
6,3578,599.826,0,0,333,333,333,0,15
7,3964,599.923,0,0,333,333,333,0,15
8,3747,599.84,0,0,333,333,333,0,15
9,3635,599.976,0,0,333,333,333,0,15
10,3845,599.873,0,0,333,333,333,0,15
11,3759,599.871,0,0,333,333,333,0,15
12,3697,599.835,0,0,333,333,333,0,15
13,3908,599.992,0,0,333,333,333,0,15
14,3611,599.763,0,0,333,333,333,0,15
15,3593,599.926,0,0,333,333,333,0,15
16,3957,599.846,0,0,333,333,333,0,15
17,3826,599.929,0,0,333,333,333,0,15
18,3974,599.935,0,0,333,333,333,0,15
19,3834,599.937,0,0,333,333,333,0,15
20,3898,599.755,0,0,333,333,333,0,15
21,3951,599.877,0,0,333,333,333,0,15
22,3929,600.01,0,0,333,333,333,0,15
23,4001,599.82,0,0,333,333,333,0,15
24,3942,599.827,0,0,333,333,333,0,15
25,3781,599.801,0,0,333,333,333,0,15
26,3921,599.983,0,0,333,333,333,0,15
27,3944,599.829,0,0,333,333,333,0,15
28,3893,599.953,0,0,333,333,333,0,15
29,3704,599.955,0,0,333,333,333,0,15
0,3853,599.915,0,0,333,333,333,0,16
1,3778,599.941,0,0,333,333,333,0,16
2,4020,600.062,0,0,333,333,333,0,16
3,3859,599.813,0,0,333,333,333,0,16
4,4008,599.792,0,0,333,333,333,0,16
5,3753,599.96,0,0,333,333,333,0,16
6,4189,599.959,0,0,333,333,333,0,16
7,3835,599.94,0,0,333,333,333,0,16
8,3921,599.812,0,0,333,333,333,0,16
9,3638,600.011,0,0,333,333,333,0,16
10,3724,599.998,0,0,333,333,333,0,16
11,3650,599.862,0,0,333,333,333,0,16
12,3970,599.785,0,0,333,333,333,0,16
13,3734,599.997,0,0,333,333,333,0,16
14,3778,599.972,0,0,333,333,333,0,16
15,3896,599.791,0,0,333,333,333,0,16
16,3939,599.916,0,0,333,333,333,0,16
17,3937,599.882,0,0,333,333,333,0,16
18,3873,599.731,0,0,333,333,333,0,16
19,3812,599.861,0,0,333,333,333,0,16
20,3687,599.777,0,0,333,333,333,0,16
21,3866,599.936,0,0,333,333,333,0,16
22,3814,599.768,0,0,333,333,333,0,16
23,3636,599.762,0,0,333,333,333,0,16
24,3688,599.933,0,0,333,333,333,0,16
25,3980,599.827,0,0,333,333,333,0,16
26,3674,599.845,0,0,333,333,333,0,16
27,3922,599.867,0,0,333,333,333,0,16
28,3754,599.775,0,0,333,333,333,0,16
29,3908,600.027,0,0,333,333,333,0,16
0,3665,599.907,0,0,333,333,333,0,17
1,3743,599.895,0,0,333,333,333,0,17
2,3995,599.812,0,0,333,333,333,0,17
3,3847,599.826,0,0,333,333,333,0,17
4,3700,599.855,0,0,333,333,333,0,17
5,4047,600.036,0,0,333,333,333,0,17
