runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4813,599.8,0,0,333,333,333
1,4740,599.942,0,0,333,333,333
2,5129,599.82,0,0,333,333,333
3,5009,599.707,0,0,333,333,333
4,4706,599.901,0,0,333,333,333
5,5390,599.826,0,0,333,333,333
6,5197,599.995,0,0,333,333,333
7,4799,599.919,0,0,333,333,333
8,5072,599.834,0,0,333,333,333
9,4936,599.715,0,0,333,333,333
10,4948,599.82,0,0,333,333,333
11,4999,599.619,0,0,333,333,333
12,4840,599.776,0,0,333,333,333
13,5133,599.889,0,0,333,333,333
14,4837,599.842,0,0,333,333,333
15,5206,599.957,0,0,333,333,333
16,5302,599.695,0,0,333,333,333
17,4899,600.075,0,0,333,333,333
18,5028,599.698,0,0,333,333,333
19,4987,599.868,0,0,333,333,333
20,4973,599.921,1,0,333,333,0
21,4996,599.892,0,0,333,333,333
22,5021,599.855,0,0,333,333,333
23,5042,599.85,0,0,333,333,333
24,4997,599.867,0,0,333,333,333
25,4947,599.864,0,0,333,333,333
26,5090,599.786,0,0,333,333,333
27,4841,599.943,0,0,333,333,333
28,4864,599.952,0,0,333,333,333
29,4937,599.818,0,0,333,333,333
,,,0,,,
