runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5442,599.736,0,0,333,333,333
1,5435,599.9,0,0,333,333,333
2,5112,599.875,0,0,333,333,333
3,5279,599.828,0,0,333,333,333
4,5340,599.946,0,0,333,333,333
5,5031,599.824,0,0,333,333,333
6,5345,599.765,0,0,333,333,333
7,5207,599.98,0,0,333,333,333
8,5275,599.711,0,0,333,333,333
9,5400,599.919,0,0,333,333,333
10,5224,599.756,0,0,333,333,333
11,5208,599.825,0,0,333,333,333
12,5337,599.845,0,0,333,333,333
13,5126,599.858,0,0,333,333,333
14,5185,599.95,0,0,333,333,333
15,5193,599.968,0,0,333,333,333
16,5137,599.96,0,0,333,333,333
17,5260,599.867,0,0,333,333,333
18,4920,599.925,0,0,333,333,333
19,5431,599.846,0,0,333,333,333
20,5203,599.83,0,0,333,333,333
21,5224,599.829,0,0,333,333,333
22,5577,599.927,0,0,333,333,333
23,5264,599.766,0,0,333,333,333
24,5381,599.898,0,0,333,333,333
25,5163,599.924,0,0,333,333,333
26,5674,599.848,0,0,333,333,333
27,5420,599.968,0,0,333,333,333
28,5264,599.833,0,0,333,333,333
29,5249,599.855,0,0,333,333,333
,,,0,,,
