runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5011,599.934,0,0,333,333,333
1,5565,599.814,1,40,64,1,0
2,5180,599.956,2,9,9,0.933333,0.509891
3,5123,599.968,1,24,64.4,1,0
4,4957,599.82,0,0,333,333,333
5,5130,599.691,1,33,63,1,0
6,5302,599.916,0,0,333,333,333
7,5226,599.815,1,2,64.8929,1,0
8,5139,599.988,1,21,64.6667,1,0
9,5132,599.812,1,50,9,1,0
10,5223,599.843,0,0,333,333,333
11,5101,599.91,0,0,333,333,333
12,5142,599.962,1,40,64,1,0
13,4961,599.795,0,0,333,333,333
14,5184,599.798,0,0,333,333,333
15,5167,599.849,0,0,333,333,333
16,5027,599.988,0,0,333,333,333
17,4898,599.866,1,14,64.7778,1,0
18,5148,599.94,0,0,333,333,333
19,5093,599.953,0,0,333,333,333
20,5014,599.919,0,0,333,333,333
21,5175,599.804,1,48,61,1,0
22,5383,599.792,1,52,59.5,1,0
23,5153,599.983,0,0,333,333,333
24,5254,599.857,0,0,333,333,333
25,4997,599.902,1,64,55,1,0
26,5196,599.954,0,0,333,333,333
27,4972,599.91,1,14,64.7778,1,0
28,5150,599.958,1,20,64.6667,1,0
29,5211,599.685,0,0,333,333,333
,,,74,,,
